track,car,speedX,speedY,speedZ,angle,trackPos,rpm,gear,distRaced,damage,track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,focus0,focus1,focus2,focus3,focus4,wheelSpinVel0,wheelSpinVel1,wheelSpinVel2,wheelSpinVel3,opponents0,opponents1,opponents2,opponents3,opponents4,opponents5,opponents6,opponents7,opponents8,opponents9,opponents10,opponents11,opponents12,opponents13,opponents14,opponents15,opponents16,opponents17,opponents18,opponents19,opponents20,opponents21,opponents22,opponents23,opponents24,opponents25,opponents26,opponents27,opponents28,opponents29,opponents30,opponents31,opponents32,opponents33,opponents34,opponents35,steering,accel,brake,clutch,meta,focusCmd,is_ml,left,right,up,down,r
unknown,unknown_car,0.056467,0.0146561,0.00506678,1.53762,-0.831315,2094.4,1,11.3773,1481.0,200.0,11.1645,5.37215,3.70323,2.98043,2.72709,2.6445,2.58586,2.54874,2.53167,2.53399,2.55577,2.59788,2.66199,2.86836,3.46532,4.78811,8.70361,76.2817,-1.0,-1.0,-1.0,-1.0,-1.0,1.50015,0.342329,-1.82872,10.0223,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-1.05330890815681e-05,1.0,0.0,0.0,0,-15,0,0,0,1,0,0
unknown,unknown_car,0.02901,0.0120416,-5.98629e-05,1.5376,-0.831302,2094.4,1,11.3773,1481.0,200.0,11.1664,5.37282,3.70361,2.98071,2.72733,2.64472,2.58608,2.54895,2.53187,2.53418,2.55596,2.59807,2.66218,2.86855,3.46551,4.7883,8.70361,76.2349,-1.0,-1.0,-1.0,-1.0,-1.0,-0.204353,-1.25045,10.9025,1.89755,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-8.42647126525448e-06,1.0,0.0,0.0,0,-15,0,0,0,1,0,0
unknown,unknown_car,0.095704,0.032666,0.00340016,1.53771,-0.831316,2094.4,1,11.3773,1481.0,200.0,11.1599,5.37116,3.70282,2.98023,2.72696,2.6444,2.58578,2.54869,2.53164,2.53397,2.55578,2.59791,2.66205,2.86848,3.46559,4.78878,8.7062,76.4964,-1.0,-1.0,-1.0,-1.0,-1.0,1.62369,0.448762,4.68869,1.68571,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-6.741177012203584e-06,1.0,0.0,0.0,0,-15,0,0,0,1,0,0
unknown,unknown_car,0.171263,0.0116974,0.00282772,1.53774,-0.831321,2094.4,1,11.3773,1481.0,200.0,11.1583,5.37076,3.70262,2.9801,2.72686,2.64431,2.5857,2.54862,2.53157,2.53391,2.55572,2.59786,2.662,2.86844,3.46558,4.78886,8.70674,76.556,-1.0,-1.0,-1.0,-1.0,-1.0,0.062194,-1.17355,0.658337,2.92622,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-5.392941609762868e-06,1.0,0.0,0.0,0,-15,0,0,0,1,0,0
unknown,unknown_car,0.073972,0.00794739,0.000959784,1.53771,-0.831313,2094.4,1,11.3773,1481.0,200.0,11.1603,5.37131,3.70291,2.98029,2.72702,2.64445,2.58583,2.54874,2.53168,2.53402,2.55582,2.59795,2.66209,2.86852,3.46563,4.78882,8.70619,76.4864,-1.0,-1.0,-1.0,-1.0,-1.0,1.34276,0.639657,7.6109,0.623369,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-4.314353287810294e-06,1.0,0.0,0.0,0,-15,0,0,0,1,0,0
unknown,unknown_car,0.132003,0.0170785,0.000966545,1.53771,-0.831317,2094.4,1,11.3773,1481.0,200.0,11.1602,5.37122,3.70284,2.98023,2.72696,2.64439,2.58578,2.54868,2.53163,2.53396,2.55577,2.59789,2.66203,2.86845,3.46555,4.7887,8.70594,76.4782,-1.0,-1.0,-1.0,-1.0,-1.0,-0.182146,-1.01031,-0.129998,9.66278,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-3.4514826302482355e-06,1.0,0.0,0.0,0,-15,0,0,0,1,0,0
unknown,unknown_car,0.00994274,0.0268179,0.00041421,1.53778,-0.831313,2094.4,1,11.3773,1481.0,200.0,11.1567,5.37056,3.70262,2.98016,2.72694,2.64439,2.5858,2.54872,2.53169,2.53404,2.55586,2.59801,2.66217,2.86865,3.46589,4.78943,8.70841,76.6637,-1.0,-1.0,-1.0,-1.0,-1.0,1.50183,0.70671,9.5819,2.0084,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-2.7611861041985885e-06,1.0,0.0,0.0,0,-15,0,0,0,1,0,0
unknown,unknown_car,0.174138,0.0137673,0.00253637,1.53787,-0.831327,2094.4,1,11.3773,1481.0,200.0,11.1516,5.36925,3.70197,2.97975,2.72662,2.64411,2.58554,2.54848,2.53147,2.53384,2.55568,2.59784,2.66202,2.86854,3.46588,4.7897,8.71018,76.8593,-1.0,-1.0,-1.0,-1.0,-1.0,-0.120183,-1.02612,6.23493,3.3572,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-2.208948883358871e-06,1.0,0.0,0.0,0,-15,0,0,0,1,0,0
unknown,unknown_car,0.0971868,0.0203703,0.00418709,1.53794,-0.831331,2094.4,1,11.3776,1481.0,200.0,11.1482,5.36845,3.70162,2.97956,2.72648,2.64399,2.58544,2.5484,2.5314,2.53378,2.55564,2.59782,2.66201,2.86857,3.46601,4.79008,8.71184,77.0109,-1.0,-1.0,-1.0,-1.0,-1.0,1.48427,0.600488,-0.641887,1.00711,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-1.767159106687097e-06,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.220438,0.0113471,0.0023913,1.53797,-0.831333,2094.4,1,11.3776,1481.0,200.0,11.1465,5.36806,3.70145,2.97946,2.72641,2.64393,2.58539,2.54836,2.53137,2.53376,2.55563,2.59781,2.66201,2.86859,3.46609,4.79029,8.71274,77.0887,-1.0,-1.0,-1.0,-1.0,-1.0,-0.170748,-1.04677,15.5557,-0.526424,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-1.4137272853496775e-06,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.0707389,0.0187351,0.000398085,1.53785,-0.831324,2094.4,1,11.3776,1481.0,200.0,11.1529,5.36957,3.70212,2.97985,2.72669,2.64417,2.58559,2.54853,2.53151,2.53388,2.55571,2.59787,2.66205,2.86855,3.46586,4.7896,8.70963,76.8047,2.67413,2.65866,2.64417,2.63063,2.61802,1.47742,0.660523,0.8302,3.7478,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-1.1309818282797422e-06,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.110852,0.00504546,-0.00353029,1.53778,-0.831315,2094.4,1,11.3776,1481.0,200.0,11.1566,5.37051,3.70258,2.98013,2.72691,2.64437,2.58577,2.54869,2.53166,2.53401,2.55583,2.59798,2.66214,2.86862,3.46585,4.78937,8.70832,76.6606,-1.0,-1.0,-1.0,-1.0,-1.0,-0.279134,-1.17438,7.80788,2.45614,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-9.047854626237938e-07,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.000828246,0.0281657,-0.000827641,1.53784,-0.831317,2094.4,1,11.3776,1481.0,200.0,11.1537,5.36986,3.70231,2.97998,2.72681,2.64429,2.58571,2.54864,2.53162,2.53398,2.55582,2.59798,2.66215,2.86866,3.46599,4.78975,8.70984,76.7947,-1.0,-1.0,-1.0,-1.0,-1.0,1.45718,0.580827,7.58119,-1.39869,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-7.23828370099035e-07,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.216216,0.0352314,0.000864768,1.53789,-0.831329,2094.4,1,11.3776,1481.0,200.0,11.1504,5.36895,3.70183,2.97967,2.72656,2.64405,2.58549,2.54844,2.53143,2.5338,2.55565,2.59782,2.662,2.86853,3.4659,4.78979,8.71068,76.907,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0905921,-1.16219,2.56965,3.37499,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-5.790626960792281e-07,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,-0.0533492,0.0141835,-0.0013804,1.53792,-0.831314,2094.4,1,11.3776,1481.0,200.0,11.1502,5.36917,3.70206,2.97989,2.72677,2.64426,2.5857,2.54866,2.53165,2.53403,2.55589,2.59806,2.66226,2.86882,3.46629,4.79041,8.71216,76.9719,-1.0,-1.0,-1.0,-1.0,-1.0,1.49484,0.51134,17.6923,1.80562,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-4.632501568633825e-07,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.185997,0.0153637,0.00128051,1.53793,-0.831331,2094.4,1,11.3776,1481.0,200.0,11.1484,5.36849,3.70163,2.97956,2.72648,2.64399,2.58544,2.5484,2.5314,2.53378,2.55563,2.59781,2.662,2.86856,3.46599,4.79004,8.71172,76.9998,-1.0,-1.0,-1.0,-1.0,-1.0,-0.137698,-1.2041,3.82798,5.25443,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-3.70600125490706e-07,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,-0.0223122,0.0131967,0.00149433,1.53793,-0.831325,2094.4,1,11.3776,1481.0,200.0,11.1487,5.36866,3.70175,2.97966,2.72658,2.64408,2.58553,2.54849,2.53149,2.53387,2.55572,2.5979,2.6621,2.86866,3.46611,4.79022,8.71203,77.0049,-1.0,-1.0,-1.0,-1.0,-1.0,1.57676,0.53967,0.235166,12.656,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-2.9648010039256484e-07,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.209829,0.0256144,0.00252655,1.53803,-0.831338,2094.4,1,11.3776,1481.0,200.0,11.1433,5.36729,3.7011,2.97926,2.72627,2.6438,2.58528,2.54827,2.53129,2.53369,2.55557,2.59777,2.66199,2.8686,3.46618,4.79061,8.71421,77.2274,-1.0,-1.0,-1.0,-1.0,-1.0,-0.288361,-0.997615,-0.195141,-0.513447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-2.3718408031405188e-07,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,-0.0814703,0.00866303,0.000559591,1.53803,-0.831324,2094.4,1,11.3776,1481.0,200.0,11.1441,5.36772,3.7014,2.9795,2.72649,2.64402,2.58549,2.54847,2.5315,2.5339,2.55578,2.59798,2.6622,2.86883,3.46646,4.791,8.71492,77.2361,-1.0,-1.0,-1.0,-1.0,-1.0,1.45861,0.747764,8.22056,1.39866,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-1.897472642512415e-07,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.214871,0.0231908,-0.000376474,1.53801,-0.831333,2094.4,1,11.3776,1481.0,200.0,11.1444,5.36762,3.70128,2.97938,2.72637,2.6439,2.58537,2.54835,2.53137,2.53377,2.55564,2.59784,2.66205,2.86866,3.46623,4.79064,8.71398,77.1919,-1.0,-1.0,-1.0,-1.0,-1.0,-0.322306,-1.05092,9.03917,6.99115,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-1.517978114009932e-07,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,-0.0277557,0.0331635,0.0043073,1.53814,-0.831337,2094.4,1,11.3776,1481.0,200.0,11.1383,5.36625,3.70069,2.97908,2.72616,2.64373,2.58523,2.54824,2.53129,2.53372,2.55562,2.59784,2.66209,2.86877,3.46653,4.79144,8.71725,77.476,-1.0,-1.0,-1.0,-1.0,-1.0,1.45314,0.699381,-0.579349,7.54063,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-1.2143824912079456e-07,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.204945,0.0350218,0.00528206,1.53826,-0.831351,2094.4,1,11.3776,1481.0,200.0,11.1315,5.36459,3.69991,2.97861,2.72581,2.64342,2.58496,2.548,2.53108,2.53353,2.55546,2.59771,2.66198,2.86873,3.46665,4.792,8.72009,77.7625,-1.0,-1.0,-1.0,-1.0,-1.0,-0.188761,-0.922146,4.6189,2.08839,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-9.715059929663565e-08,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.0781938,0.00503298,0.00225852,1.53832,-0.831342,2094.4,1,11.3776,1481.0,200.0,11.1292,5.36425,3.69986,2.97865,2.72588,2.64351,2.58506,2.54812,2.53121,2.53367,2.55561,2.59788,2.66217,2.86897,3.46703,4.79273,8.7223,77.915,-1.0,-1.0,-1.0,-1.0,-1.0,1.48877,0.777537,8.3044,6.9949,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-7.772047943730853e-08,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.0469849,0.00455049,0.00244296,1.53824,-0.831345,2094.4,1,11.3776,1481.0,200.0,11.1329,5.36499,3.70012,2.97875,2.72592,2.64353,2.58506,2.54809,2.53116,2.53361,2.55554,2.59778,2.66205,2.86879,3.4667,4.79199,8.71975,77.7151,-1.0,-1.0,-1.0,-1.0,-1.0,-0.275992,-1.02799,-1.89115,8.58334,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-6.217638354984682e-08,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.0854374,0.016689,0.00289999,1.53827,-0.831349,2094.4,1,11.3776,1481.0,200.0,11.1309,5.36448,3.69988,2.97861,2.72581,2.64343,2.58497,2.54802,2.5311,2.53355,2.55548,2.59774,2.66202,2.86877,3.46673,4.79216,8.72057,77.7995,-1.0,-1.0,-1.0,-1.0,-1.0,1.43653,0.560512,3.78905,2.51945,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-4.974110683987746e-08,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.190222,0.0168704,0.00177904,1.53834,-0.831352,2094.4,1,11.3776,1481.0,200.0,11.1275,5.36372,3.69956,2.97843,2.72569,2.64333,2.58489,2.54795,2.53105,2.53352,2.55546,2.59773,2.66202,2.86882,3.46688,4.79258,8.7223,77.9559,-1.0,-1.0,-1.0,-1.0,-1.0,-0.147417,-1.13314,7.50371,6.89252,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-3.979288547190197e-08,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,-0.00783329,-0.006087,0.00211183,1.53837,-0.831349,2094.4,1,11.3776,1481.0,200.0,11.1265,5.36357,3.69953,2.97845,2.72572,2.64337,2.58493,2.548,2.5311,2.53358,2.55553,2.59781,2.66211,2.86893,3.46704,4.79289,8.7233,78.0217,-1.0,-1.0,-1.0,-1.0,-1.0,1.50488,0.583222,8.19957,-2.93543,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-3.183430837752158e-08,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.183323,0.0229224,0.00190371,1.53837,-0.831357,2094.4,1,11.3776,1481.0,200.0,11.1257,5.36326,3.69933,2.97829,2.72558,2.64323,2.5848,2.54787,2.53097,2.53345,2.5554,2.59768,2.66198,2.86879,3.46688,4.79269,8.723,78.0295,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0232852,-0.992698,0.469198,7.19139,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-2.5467446702017263e-08,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.0296145,0.0179704,0.00250784,1.53847,-0.831355,2094.4,1,11.3776,1481.0,200.0,11.1211,5.36232,3.69898,2.97814,2.72551,2.64318,2.58478,2.54787,2.531,2.5335,2.55547,2.59777,2.6621,2.86899,3.46726,4.79353,8.726,78.2743,-1.0,-1.0,-1.0,-1.0,-1.0,1.53996,0.798402,9.41807,-1.03435,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-2.037395736161381e-08,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.163839,0.0250963,0.00303735,1.53852,-0.831363,2094.4,1,11.3776,1481.0,200.0,11.1185,5.36162,3.69862,2.97792,2.72533,2.64302,2.58463,2.54773,2.53087,2.53338,2.55536,2.59767,2.66201,2.86891,3.46723,4.79362,8.72683,78.3743,-1.0,-1.0,-1.0,-1.0,-1.0,-0.165619,-1.03867,1.90907,8.70919,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-1.629916588929105e-08,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.0743547,0.0280146,0.00437888,1.53857,-0.831366,2094.4,1,11.3776,1481.0,200.0,11.1158,5.36101,3.69836,2.97777,2.72523,2.64294,2.58456,2.54768,2.53083,2.53335,2.55534,2.59766,2.66201,2.86895,3.46735,4.79396,8.72821,78.5031,-1.0,-1.0,-1.0,-1.0,-1.0,1.54028,0.582549,-0.0633589,5.71442,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-1.303933271143284e-08,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.1387,0.0196041,0.00235175,1.53863,-0.831367,2094.4,1,11.3776,1481.0,200.0,11.1127,5.36035,3.6981,2.97764,2.72515,2.64287,2.58452,2.54765,2.53081,2.53335,2.55535,2.59769,2.66206,2.86903,3.46753,4.79443,8.72998,78.6564,-1.0,-1.0,-1.0,-1.0,-1.0,-0.132122,-1.01239,7.13874,2.22724,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-1.0431466169146273e-08,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.104375,0.0230184,0.00523815,1.53865,-0.831374,2094.4,1,11.3776,1481.0,200.0,11.1114,5.35993,3.69785,2.97747,2.725,2.64274,2.58438,2.54752,2.53069,2.53323,2.55524,2.59758,2.66195,2.86892,3.46743,4.79434,8.73007,78.6945,-1.0,-1.0,-1.0,-1.0,-1.0,1.61865,0.754365,1.13969,7.13401,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-8.345172935317019e-09,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.192818,0.0208653,0.00373303,1.53872,-0.831377,2094.4,1,11.3776,1481.0,200.0,11.1078,5.35913,3.69751,2.97729,2.72488,2.64263,2.5843,2.54746,2.53064,2.5332,2.55522,2.59758,2.66196,2.86898,3.4676,4.7948,8.73195,78.8661,-1.0,-1.0,-1.0,-1.0,-1.0,-0.195538,-0.902992,-0.449693,4.2438,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-6.676138348253616e-09,1.0,0.0,0.0,0,0,0,0,0,1,0,0
unknown,unknown_car,0.11268,0.0229798,0.00199599,1.53885,-0.831373,2094.4,1,11.3776,1481.0,200.0,11.1019,5.35795,3.69709,2.97712,2.7248,2.6426,2.5843,2.54748,2.53069,2.53328,2.55534,2.59772,2.66214,2.86926,3.46811,4.79594,8.73598,79.1932,-1.0,-1.0,-1.0,-1.0,-1.0,1.53718,0.899544,16.1751,2.09843,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,-5.340910678602893e-09,1.0,0.0,0.0,0,0,0,0,0,1,0,0
